Internal_ID,Internal_Variant_ID,Brand,FC_Title_Short,US_Title_Short,SKU,Visible,Stock_Disable_Sold_Out,Score,Priorité,Type de correction,Erreurs critiques,Erreurs majeures,Erreurs mineures,Alertes catalogue
38563027,!ID:63407555,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407556,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407586,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407603,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407606,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407611,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407615,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407648,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407655,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407665,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407697,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407700,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407711,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407716,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563314,!ID:63407722,WELLA,WELLA - EIMI Cocktail Me. Huile-Gel à Mélanger 94ml (3.2 oz),EIMI Cocktail Me 94ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563315,!ID:63407724,WELLA,WELLA - EIMI Perfect Me. Baume de Beauté Léger 100ml (3.4 oz),EIMI Perfect Me 100ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563318,!ID:63407731,WELLA,WELLA - EIMI Thermal Image. Vaporisateur Thermo Protecteur 150ml (5.1 oz),EIMI Thermal Image 150ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563331,!ID:63407753,WELLA,WELLA - EIMI Glam Mist. Brume Lustrante 138g (4.6 oz),EIMI Glam Mist 138g,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563343,!ID:63407804,WELLA,WELLA - EIMI Stay Firm. Fixatif de Finition,EIMI Stay Firm,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563352,!ID:63407818,WELLA,WELLA - EIMI | NUTRICURLS Soft Twirl. Mousse Anti-Frisottis 200ml (6.7 oz),EIMI | NUTRICURLS Soft Twirl 200mL,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563353,!ID:63407819,WELLA,WELLA - EIMI | NUTRICURLS  Curl Shaper (150ml/5oz),EIMI | NUTRICURLS Curl Shaper 150mL,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563365,!ID:63407852,WELLA,WELLA - NUTRICURLS | WAVES . MILKY WAVES Vaporisateur Nourrissant Pour Les Ondulations 150ml (5 oz),NUTRICURLS | WAVES Milky Waves 150ml (5 oz),,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563367,!ID:63407854,WELLA,WELLA - NUTRICURLS | CURLS Shampooing Micellaire pour les Boucles,NUTRICURLS | CURLS  Micellar Shampoo,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563367,!ID:63407856,WELLA,WELLA - NUTRICURLS | CURLS Shampooing Micellaire pour les Boucles,NUTRICURLS | CURLS  Micellar Shampoo,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563373,!ID:63407863,WELLA,WELLA - NUTRICURLS | CURLS Curlixir Baume Boucles Définies 150ml (5 oz),NUTRICURLS | CURLS Curlixir Balm 150ml (5 oz),,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563379,!ID:63407874,WELLA,WELLA - NUTRICURLS | WAVES & CURLS Revitalisant Démêlant,NUTRICURLS | WAVES & CURLS Conditioner,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563379,!ID:63407877,WELLA,WELLA - NUTRICURLS | WAVES & CURLS Revitalisant Démêlant,NUTRICURLS | WAVES & CURLS Conditioner,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563382,!ID:63407880,WELLA,WELLA - NUTRICURLS | WAVES & CURLS Revitalisant Nettoyant,NUTRICURLS | WAVES & CURLS Cleaning Conditioner,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563385,!ID:63407899,WELLA,WELLA - NUTRICURLS | WAVES & CURLS Masque Soin en Profondeur,NUTRICURLS | WAVES & CURLS Mask,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563385,!ID:63407927,WELLA,WELLA - NUTRICURLS | WAVES & CURLS Masque Soin en Profondeur,NUTRICURLS | WAVES & CURLS Mask,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563027,!ID:63407933,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407936,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407937,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407938,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407942,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407945,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407947,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407948,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407951,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407956,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407959,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407961,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407962,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407965,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407966,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407967,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407969,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563427,!ID:63408002,WELLA,WELLA - INVIGO | COLOR SERVICE Traitement Post Coloration 1L (33.8 oz),COLOR SERVICE  Post-Coloration Treatment 1L (33.8 oz),,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563453,!ID:63408046,WELLA,WELLA - COLORMOTION+ | SHAMPOO Shampooing Protection Couleur,COLORMOTION+ Shampoo,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563453,!ID:63408051,WELLA,WELLA - COLORMOTION+ | SHAMPOO Shampooing Protection Couleur,COLORMOTION+ Shampoo,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563459,!ID:63408060,WELLA,WELLA - COLORMOTION+ | CONDITIONER Revitalisant Hydratant Protection Couleur,COLORMOTION+ Conditioner,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563459,!ID:63408064,WELLA,WELLA - COLORMOTION+ | CONDITIONER Revitalisant Hydratant Protection Couleur,COLORMOTION+ Conditioner,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563462,!ID:63408067,WELLA,WELLA - COLORMOTION+ Masque Structure+,COLORMOTION+ Structure+ Mask,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563462,!ID:63408072,WELLA,WELLA - COLORMOTION+ Masque Structure+,COLORMOTION+ Structure+ Mask,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563471,!ID:63408085,WELLA,WELLA - COLORMOTION+ | PRE-COLOR Traitement 185ml (6.25 oz),COLORMOTION+ Pre Clolor Treatment 185ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563475,!ID:63408094,WELLA,WELLA - COLORMOTION+ | POST-COLOR Traitement Express 500ml (16.9 oz),COLORMOTION+ Post Color Treatment 500ml,,S,Y,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,Visible lorsque disponible — configuration normale
38563484,!ID:63408115,WELLA,WELLA - WELLAPLEX N°2 Bond Stabilizer 500ml (16.9 oz),WELLAPLEX N°2 Bond Stabilizer 500ml,,S,Y,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,Visible lorsque disponible — configuration normale
38563485,!ID:63408116,WELLA,WELLA - WELLAPLEX Pompe pour N°2,PUMP WELLA | WELLAPLEX  N°2,,Y,N,62,Critique,Contenu à créer | Image à renommer | Titre à corriger,FC description longue manquante | US description longue manquante,Marque présente dans un titre,Image possiblement mal nommée,
38563486,!ID:63408117,WELLA,WELLA - WELLAPLEX N°3 Hair Stabilizer 100ml (3.4 oz),WELLAPLEX N°3 Hair Stabilizer 100ml,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563487,!ID:63408120,WELLA,WELLA - OIL REFLECTIONS Shampooing Révélateur d'Éclat,OIL REFLECTIONS Shampoo,,Y,N,67,Critique,Contenu à créer | HTML à corriger | Image à renommer | Titre à corriger,FC description longue manquante,US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563487,!ID:63408130,WELLA,WELLA - OIL REFLECTIONS Shampooing Révélateur d'Éclat,OIL REFLECTIONS Shampoo,,Y,N,67,Critique,Contenu à créer | HTML à corriger | Image à renommer | Titre à corriger,FC description longue manquante,US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563496,!ID:63408138,WELLA,WELLA - OIL REFLECTIONS Revitalisant Éclat Instantané,OIL REFLECTIONS Conditioner,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
